EO pos[mm]	Time[ps]	ST0[arb.u.]	ST1[arb.u.]	ST2[arb.u.]	AVG[arb.u.]	Norm[arb.u.]	
53.3	355.57932548123	13.0153332	13.8918553	11.59506169	12.8340833966667	0.134917517566453	
53.316	355.686065991694	13.3746054	12.25856865	12.899143	12.8441056833333	0.135022876242691	
53.332	355.792806502157	13.1962434	13.8954225	11.76425089	12.9519722633333	0.136156817074474	
53.348	355.89954701262	12.66421466	13.61615842	11.89674829	12.7257071233333	0.133778218614645	
53.364	356.006287523084	13.3705284	13.434229	12.95469001	13.2531491366667	0.139322920553988	
53.38	356.113028033547	12.68918546	12.50980409	13.1442632	12.78108425	0.134360367275279	
53.396	356.219768544011	14.7485027	13.647754	12.8170966	13.7377844333333	0.144417619499791	
53.412	356.326509054474	12.8012987	13.62533138	13.32007732	13.2489024666667	0.139278277695077	
53.428	356.433249564937	13.7782131	13.81439517	13.7063586	13.76632229	0.144717621974384	
53.444	356.539990075401	13.2084738	14.6557542	12.5220347	13.4620875666667	0.141519373033575	
53.46	356.646730585864	14.4508927	13.78942441	12.4736222	13.5713131033333	0.142667599814285	
53.476	356.753471096328	13.4439116	13.11776392	12.2106656	12.9241137066667	0.135863955699627	
53.492	356.860211606791	12.7090601	12.4980833	12.62038859	12.60917733	0.132553206282003	
53.508	356.966952117254	14.0212952	14.7744924	12.79875073	13.86484611	0.145753347612494	
53.524	357.073692627718	13.8638269	12.72281936	12.37221053	12.9862855966667	0.136517533894653	
53.54	357.180433138181	14.14512936	12.96641108	13.1050238	13.4055214133333	0.140924724802755	
53.556	357.287173648645	12.56942804	12.68357958	13.41639297	12.8898001966667	0.13550323702225	
53.572	357.393914159108	13.15394597	13.6747631	12.4287767	13.08582859	0.13756397353016	
53.588	357.500654669571	13.00106409	12.38546044	13.2456749	12.87739981	0.135372878715059	
53.604	357.607395180035	11.7596643	12.87926828	11.89318104	12.1773712066667	0.128013870793093	
53.62	357.714135690498	13.169234	13.52748697	12.82474053	13.1738205	0.138488983107876	
53.636	357.820876200962	14.5655542	14.0462658	11.60780183	13.40654061	0.140935439045442	
